대학,모집단위,적용학년도,자료상태,구분,핵심과목,권장과목,추가조건,출처기관,출처명,출처URL,발표일,비고,검색키워드
부산대,지구과학교육과,2028,2028 공식자료,사범대학,"물리학, 지구과학",,제시 과목 관련 일반선택 과목 및 진로선택 과목 중 1과목 이상 이수,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 사범대학,지구과학교육과|사범대학
부산대,식품영양학과,2028,2028 공식자료,생활과학대학,"화학, 생명과학",,"제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수 -화학 관련 과목: 화학, 물질과 에너지, 화학 반응의 세계 -생명과학 관련 과목: 생명과학, 세포와 물질대사, 생물의 유전",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 생활과학대학,식품영양학과|식품영양학|생활과학대학
부산대,원예생명과학과,2028,2028 공식자료,생명자원과학대학,"화학, 생명과학",,"제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수 -화학 관련 과목: 화학, 물질과 에너지, 화학 반응의 세계 -생명과학 관련 과목: 생명과학, 세포와 물질대사, 생물의 유전",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 생명자원과학대학,원예생명과학과|원예생명과학|생명자원과학대학
부산대,식품공학과,2028,2028 공식자료,생명자원과학대학,"화학, 생명과학",,"제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수 -화학 관련 과목: 화학, 물질과 에너지, 화학 반응의 세계 -생명과학 관련 과목: 생명과학, 세포와 물질대사, 생물의 유전",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 생명자원과학대학,식품공학과|식품공학|생명자원과학대학
부산대,생명환경화학과,2028,2028 공식자료,생명자원과학대학,"화학, 생명과학",,"제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수 -화학 관련 과목: 화학, 물질과 에너지, 화학 반응의 세계 -생명과학 관련 과목: 생명과학, 세포와 물질대사, 생물의 유전",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 생명자원과학대학,생명환경화학과|생명환경화학|생명자원과학대학
부산대,바이오소재과학과,2028,2028 공식자료,생명자원과학대학,"화학, 생명과학",,"제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수 -화학 관련 과목: 화학, 물질과 에너지, 화학 반응의 세계 -생명과학 관련 과목: 생명과학, 세포와 물질대사, 생물의 유전",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 생명자원과학대학,바이오소재과학과|바이오소재과학|생명자원과학대학
부산대,바이오환경에너지학과,2028,2028 공식자료,생명자원과학대학,"화학, 생명과학",,"제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수 -화학 관련 과목: 화학, 물질과 에너지, 화학 반응의 세계 -생명과학 관련 과목: 생명과학, 세포와 물질대사, 생물의 유전",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 생명자원과학대학,바이오환경에너지학과|바이오환경에너지학|생명자원과학대학
부산대,조경학과,2028,2028 공식자료,생명자원과학대학,"화학, 생명과학",,"제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수 -화학 관련 과목: 화학, 물질과 에너지, 화학 반응의 세계 -생명과학 관련 과목: 생명과학, 세포와 물질대사, 생물의 유전",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 생명자원과학대학,조경학과|조경학|생명자원과학대학
부산대,바이오산업기계공학과,2028,2028 공식자료,생명자원과학대학,"기하, 미적분Ⅱ, 물리학, 화학",,"기하, 미적분Ⅱ 중 1과목 이상 이수, 물리학, 화학 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 생명자원과학대학,바이오산업기계공학과|바이오산업기계공학|생명자원과학대학|기계공학|기계
부산대,간호학과,2028,2028 공식자료,간호대학,"화학, 생명과학",,제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 간호대학,간호학과|간호학|간호대학|간호
부산대,약학부,2028,2028 공식자료,약학부,"화학, 생명과학",,제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 약학부,약학부|약
부산대,의예과,2028,2028 공식자료,의과대학,"화학, 생명과학",,제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 의과대학,의예과|의과대학|의대|의학|의예
부산대,치의예과,2028,2028 공식자료,치과대학,"화학, 생명과학",,제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 치과대학,치의예과|치과대학|의대|의학|의예
부산대,한의학전문대학원 학·석사통학과정,2028,2028 공식자료,한의학전문대학원,"화학, 생명과학",,제시 과목 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 한의학전문대학원,한의학전문대학원 학·석사통학과정|한의학전문대학원
부산대,의생명융합공학부,2028,2028 공식자료,정보의생명공학대학,"물리학, 화학, 생명과학",,"제시 과목 관련 일반선택 과목 및 진로선택 과목 중 1과목 이상 이수 -물리학 관련 과목: 물리학, 역학과 에너지, 전자기와 양자 -화학 관련 과목: 화학, 물질과 에너지, 화학 반응의 세계 -생명과학 관련 과목: 생명과학, 세포와 물질대사, 생물의 유전",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 정보의생명공학대학,의생명융합공학부|의생명융합공|정보의생명공학대학
부산대,응용생명융합학부,2028,2028 공식자료,학부대학,"물리학, 화학, 생명과학",,"제시 과목 관련 일반선택 과목 및 진로선택 과목 중 1과목 이상 이수 -물리학 관련 과목: 물리학, 역학과 에너지, 전자기와 양자 -화학 관련 과목: 화학, 물질과 에너지, 화학 반응의 세계 -생명과학 관련 과목: 생명과학, 세포와 물질대사, 생물의 유전",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 학부대학,응용생명융합학부|응용생명융합|학부대학
부산대,첨단융합학부,2028,2028 공식자료,학부대학,"기하, 미적분Ⅱ, 물리학, 화학",,"기하, 미적분Ⅱ 중 1과목 이상 이수, 물리학, 화학 관련 일반선택 과목 및 진로선택 과목 중 3과목 이상 이수",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 부산 / 상위단위: 학부대학,첨단융합학부|첨단융합|학부대학
경북대,독어독문학과,2028,2028 공식자료,인문대학,전공 관련 제2외국어/한문 교과(군),,1과목 이상 이수 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 대구 / 상위단위: 인문대학,독어독문학과|독어독문학|인문대학
경북대,중어중문학과,2028,2028 공식자료,인문대학,전공 관련 제2외국어/한문 교과(군),,2과목 이상(위계에 맞게) 이수 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 대구 / 상위단위: 인문대학,중어중문학과|중어중문학|인문대학
경북대,일어일문학과,2028,2028 공식자료,인문대학,전공 관련 제2외국어/한문 교과(군),,2과목 이상(위계에 맞게) 이수 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 대구 / 상위단위: 인문대학,일어일문학과|일어일문학|인문대학
경북대,사학과,2028,2028 공식자료,인문대학,"세계사, 사회와 문화",동아시아 역사기행,2과목 이상(위계에 맞게) 이수 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 대구 / 상위단위: 인문대학,사학과|사학|인문대학
경북대,고고인류학과,2028,2028 공식자료,인문대학,"세계사, 사회와 문화",동아시아 역사기행,2과목 이상(위계에 맞게) 이수 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 대구 / 상위단위: 인문대학,고고인류학과|고고인류학|인문대학
경북대,전 모집단위,2028,2028 공식자료,사회과학대학,"사회와 문화, 세계시민과 지리, 현대사회와 윤리, 정치, 인간과 심리","국제관계의 이해, 한국지리 탐구, 도시의 미래 탐구, 인문학과 윤리",3과목 이상(위계에 맞게) 이수 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 대구 / 상위단위: 사회과학대학,전 모집단위|사회과학대학
경북대,수학과,2028,2028 공식자료,자연과학대학,"대수, 미적분Ⅰ, 확률과 통계, 물리학","미적분Ⅱ, 기하, 인공지능 수학",3과목 이상(위계에 맞게) 이수 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 대구 / 상위단위: 자연과학대학,수학과|수학|자연과학대학
경북대,통계학과,2028,2028 공식자료,자연과학대학,"대수, 미적분Ⅰ, 확률과 통계, 물리학","미적분Ⅱ, 기하, 인공지능 수학",3과목 이상(위계에 맞게) 이수 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 대구 / 상위단위: 자연과학대학,통계학과|통계학|자연과학대학
경북대,물리학과,2028,2028 공식자료,자연과학대학,"대수, 미적분Ⅰ, 확률과 통계, 물리학","미적분Ⅱ, 기하, 인공지능 수학",3과목 이상(위계에 맞게) 이수 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 대구 / 상위단위: 자연과학대학,물리학과|물리학|자연과학대학
경북대,화학과,2028,2028 공식자료,자연과학대학,"미적분Ⅰ, 화학, 생명과학","화학 반응의 세계, 세포와 물질대사, 생물의 유전",3과목 이상(위계에 맞게) 이수 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,영남권 / 대구 / 상위단위: 자연과학대학,화학과|화학|자연과학대학
